"loan_amnt","int_rate","annual_inc","dti","delinq_2yrs","inq_last_6mths","pub_rec","revol_util","total_acc","term_36 months","term_60 months","region_Midwest","region_Northeast","region_South","region_West","grade_A","grade_B","grade_C","grade_D","grade_E","grade_F","grade_G","emp_length_0-3 years","emp_length_4-6 years","emp_length_7-9 years","emp_length_10+ years","home_ownership_MORTGAGE","home_ownership_OWN","home_ownership_RENT","verification_status_Not Verified","verification_status_Source Verified","verification_status_Verified","purpose_group_Big Purchase","purpose_group_Debt","purpose_group_Home","purpose_group_Medical/Other","unpaid_loan"
2400,0.0991,46000,18.78,0,1,0,0.23,17,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
5825,0.1427,25000,20.21,0,1,0,0.748,17,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
20000,0.1171,65000,21.05,0,0,0,0.675,18,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
16000,0.1171,47000,19.43,0,0,0,0.63,21,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
1500,0.0991,25632,2.72,0,2,0,0.047,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
12500,0.1065,50000,12.12,0,5,0,0.35,48,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
12000,0.089,70000,9.65,0,0,0,0.004,31,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1
3500,0.089,47500,19.76,3,1,0,0.132,34,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
4000,0.1677,45000,7.12,0,0,0,0,13,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
12100,0.1727,50000,11.5,0,0,0,0.33,15,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
20000,0.1427,60000,7.42,0,1,0,0.668,15,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1
15000,0.1242,90000,9.69,2,3,0,0.237,42,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
15600,0.079,43000,20.01,0,0,0,0.636,17,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
10000,0.1242,65000,15.07,0,0,0,0.632,13,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
2400,0.1242,78000,9.82,1,0,0,0.97,33,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
12000,0.079,102000,8.09,0,0,0,0.062,22,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
19000,0.203,60000,17.24,0,3,0,0.798,19,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
8000,0.1427,40000,11.85,2,0,0,0.057,26,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
10000,0.1596,51000,9.39,0,3,0,0.898,12,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1
9000,0.0662,125000,7.26,0,3,0,0.035,22,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
10000,0.1349,72000,20.18,0,3,0,0.522,18,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
10000,0.1171,21000,12.23,0,1,0,0.882,17,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
12600,0.203,65000,20.05,0,1,0,0.905,19,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
6000,0.1065,110000,15.82,1,0,0,0.402,29,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
12800,0.1242,56000,24.66,0,1,0,0.728,21,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
13000,0.1596,135800,11.99,0,2,0,0.79,32,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
8000,0.079,72000,11.52,0,1,0,0.652,28,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
6975,0.0991,102000,20.79,1,1,0,0.814,27,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
13000,0.079,53100,16.41,0,0,0,0.511,25,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
12000,0.1677,65000,18.2,0,1,0,0.535,23,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
5000,0.0662,80000,0.81,1,0,0,0.034,14,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
17000,0.1171,101000,14.66,0,0,0,0.598,13,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
12800,0.1242,38000,22.58,0,2,0,0.932,14,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1
1600,0.089,67171,17.67,0,0,0,0.304,11,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
26300,0.2313,65000,15.06,0,0,0,0.902,26,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
18800,0.2089,56791,14.11,1,0,0,0.874,20,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1
12000,0.1171,36000,19.13,0,0,0,0.881,9,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
28000,0.079,111000,16.36,0,2,0,0.301,36,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
20000,0.1269,110000,11.14,0,1,0,0.711,20,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
20000,0.1269,72000,29.73,0,1,0,0.611,28,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
5000,0.0991,53000,17.32,0,1,0,0.811,26,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
19000,0.1349,115000,13.18,0,1,0,0.32,16,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
35000,0.0991,73440,6.5,0,1,0,0.442,37,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
8000,0.0991,47000,22.24,0,2,0,0.767,24,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1
7200,0.1758,40000,21.54,0,0,0,0.948,10,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
2400,0.0991,45000,18.69,0,0,0,0.492,37,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
25000,0.1903,87000,22.25,0,1,0,0.243,28,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
24250,0.1903,55000,15.21,0,1,0,0.732,16,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
12000,0.1065,36400,26.64,0,1,0,0.284,27,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
9500,0.1171,80000,13.99,0,0,0,0.371,17,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
20000,0.1596,45000,18.88,0,1,0,0.57,17,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
9000,0.1269,45000,18.35,0,0,0,0.947,27,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
16000,0.079,68000,20.84,1,0,0,0.385,11,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
19600,0.0991,60000,16.2,0,4,0,0.215,31,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
10000,0.1427,75000,6.94,2,1,0,0.623,17,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
20000,0.1825,51400,11.49,0,0,0,0.849,46,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1
9750,0.1727,21600,8.56,1,3,1,0,34,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
20000,0.079,63000,18.32,0,1,0,0.12,14,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
12000,0.1427,72000,16.4,1,0,0,0.959,20,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
8000,0.1242,50000,13.32,0,1,0,0.719,17,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
28000,0.1269,67000,17.64,0,0,0,0.81,38,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
6000,0.1427,93000,7.64,0,0,0,0.703,15,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
16000,0.0603,109000,12.45,0,2,0,0.303,20,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
19600,0.0991,45000,22.53,0,2,0,0.827,24,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
11500,0.079,55000,4.45,0,0,0,0.681,28,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
3000,0.1242,28800,24.38,0,2,0,0.365,23,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
5000,0.079,53000,17.23,0,0,0,0.361,21,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
7000,0.1242,54000,12.84,0,3,0,0.788,46,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
23325,0.1527,65000,14.99,0,1,0,0.955,15,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
22200,0.1269,225000,5.14,0,0,0,0.554,15,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
14400,0.1269,75000,16.06,0,1,0,0.693,35,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
12000,0.1903,65000,15.3,1,1,0,0.686,23,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
15000,0.079,31000,9.83,0,0,0,0.524,13,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
15000,0.2167,33000,14.36,0,1,0,0.971,20,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
15850,0.1349,36000,27.6,0,3,0,0.578,26,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
12000,0.1349,46000,16.28,0,2,0,0.827,27,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1800,0.1269,25000,17.66,0,0,0,0.961,5,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1
17000,0.1677,90000,15.41,1,1,0,0.816,39,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
5500,0.1596,32000,21.49,0,1,0,0.889,14,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
10000,0.1349,42000,8.06,1,2,0,0.472,32,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
16000,0.1427,62000,29.36,0,4,0,0.022,49,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
11100,0.1596,26000,20.49,0,1,0,0.774,21,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
13000,0.1171,38400,16.78,0,0,0,0.4,18,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
12250,0.1427,45000,22.8,0,0,0,0.848,26,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
29100,0.203,72000,20.23,0,0,0,0.888,32,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
21600,0.1758,82000,9.75,0,0,0,0.717,26,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1
10000,0.1596,61000,5.57,0,1,0,0.754,14,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
29100,0.1864,58000,22.18,0,1,0,0.897,14,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
2000,0.1427,65000,8.58,0,3,0,0.77,13,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
9500,0.089,20000,14.34,0,0,0,0.787,11,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
21000,0.1171,95000,9.84,0,0,0,0.76,28,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
11300,0.1349,35000,21.05,0,1,0,0.89,20,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
12000,0.1269,42500,19.37,0,1,0,0.925,25,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
15800,0.1903,75000,20.1,0,3,0,0.832,32,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
18000,0.1065,68000,10.66,0,0,0,0.682,20,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
6400,0.089,37000,11.84,0,1,0,0.756,25,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
6000,0.0751,30000,17.56,0,2,0,0.73,22,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
6000,0.089,55000,14.71,0,1,0,0.599,27,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
5000,0.1171,21600,9.56,0,0,0,0.744,8,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
26400,0.1991,103000,13.41,0,0,0,0.522,33,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
11300,0.1465,70000,5.85,1,1,0,0.897,11,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
14000,0.1427,86000,8.86,0,0,0,0.628,22,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
15000,0.1629,50000,22.44,0,1,0,0.93,8,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
23600,0.1349,102000,14.19,0,0,0,0.839,29,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
5100,0.089,36000,21.57,0,0,0,0.562,17,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
7500,0.089,75000,7.49,0,1,0,0.847,17,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
10000,0.1065,58000,9.72,0,0,0,0.528,14,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
6000,0.1942,36000,15.57,0,3,0,0.975,6,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
2000,0.1427,1e+05,14.92,1,0,0,0.778,18,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
6000,0.0751,45000,27.73,0,1,0,0.402,33,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
18000,0.203,55000,12.87,0,0,0,0.834,19,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
10000,0.1677,49000,20.4,1,2,0,0.821,24,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
24000,0.2167,85000,19.93,1,0,0,0.703,42,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
10000,0.1242,26000,12.83,0,0,0,0.696,14,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
10000,0.1677,40000,21.63,0,1,0,0.988,31,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
10175,0.1269,45136,10.79,0,1,0,0.473,25,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
17000,0.1903,78050,16.84,0,3,0,0.892,42,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
5600,0.079,32000,23.85,0,2,0,0.263,24,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
20000,0.1825,102000,9.26,0,0,0,0.812,13,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
10000,0.1171,50000,10.99,1,0,0,0.492,16,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
5600,0.1527,46000,4.8,0,1,0,0.602,17,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
2800,0.1065,136000,10.83,0,2,0,0.773,33,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
9600,0.1171,62100,11,2,0,0,0.354,22,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
24000,0.0662,88620,4.06,0,0,0,0.322,25,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
18400,0.1427,61938,9.01,0,1,0,0.694,6,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
9000,0.0662,98400,12.93,0,2,0,0.767,45,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
30750,0.1991,65000,19.42,0,0,0,0.732,16,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
6000,0.1242,30000,21.64,0,1,0,0.695,8,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
5000,0.1596,41000,23.47,0,1,0,0.755,24,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
33600,0.203,240000,13.56,2,0,0,0.873,26,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
10000,0.1065,48000,9.47,0,1,0,0.696,12,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
16800,0.1677,55000,20.57,0,1,0,0.737,37,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
22000,0.1465,85500,27.9,0,3,0,0.6,34,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1
10800,0.0751,75000,16.59,0,2,0,0.592,24,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
7200,0.1065,50000,24.55,0,0,0,0.819,15,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
10625,0.1427,25000,14.74,0,1,0,0.682,11,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
5000,0.1596,35000,2.43,0,1,0,0.188,19,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10000,0.1527,49639.62,21.39,0,1,0,0.5,39,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
5000,0.1349,40752,23.5,0,1,0,0.4,13,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
8400,0.0662,62000,1.84,0,0,0,0.746,33,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
25000,0.1864,50000,5.81,0,0,0,0.961,7,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
24000,0.1758,72000,20.48,0,0,0,0.609,16,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
4800,0.079,95000,10.74,0,3,0,0.55,26,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
14000,0.1465,78000,25.97,0,8,0,0.011,39,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1
7000,0.1349,125000,23.6,1,0,0,0.851,39,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
15000,0.1677,50000,16.13,0,1,0,0.797,14,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
13000,0.1242,38000,7.77,0,1,0,0.68,8,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
30000,0.1427,125000,13.93,0,0,0,0.47,47,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
6400,0.089,32000,9.26,0,0,0,0.695,12,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
5650,0.0991,51000,17.29,0,0,0,0.568,13,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
7000,0.0751,60000,25.56,0,0,0,0.194,23,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
8500,0.1171,25000,18.43,0,0,0,0.853,6,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
28000,0.1596,60000,8.32,0,1,0,0.898,11,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
7000,0.0751,37740,16.72,0,0,0,0.183,12,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
30000,0.2089,96000,14.6,1,0,0,0.666,37,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
20000,0.1269,94500,21.3,0,0,0,0.742,28,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
6000,0.1427,32000,21.94,3,3,0,0.667,34,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
10000,0.079,72000,15.12,0,5,0,0.383,46,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
12000,0.079,1e+05,18.2,0,0,0,0.755,25,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
12500,0.2128,1e+05,5.48,0,1,0,0.276,7,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
16450,0.1727,38000,24.85,0,1,0,0.749,18,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
2500,0.1527,39420,21.61,2,3,0,0.587,27,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
6200,0.079,15000,7.6,0,0,0,0.124,10,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
12000,0.1269,62000,22.66,0,3,0,0.614,29,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
10000,0.1427,45000,4.93,0,0,0,0.824,4,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
